1 roll,1 pitch,2 roll,2 pitch,3 roll,3 pitch,4 roll,4 pitch,5 roll,5 pitch,result
-48.64,19.76,9.81,26.55,156.86,2.13,147.36,32.24,136.2,38.89,you
-47.66,20.67,11.38,26.36,156.25,2.47,147.42,32.48,136.53,38.85,you
-47.13,21.27,12.35,26.25,155.97,2.32,147.29,32.11,136.48,38.23,you
-46.95,21.52,12.51,26.61,155.94,2.37,147.17,32.11,136.42,38.14,you
-46.99,21.64,12.92,26.67,156.21,2.46,147.5,32.23,136.6,38.05,you
-47.06,21.89,12.76,26.86,156.51,2.65,147.84,32.35,136.87,38.02,you
-47.03,21.88,12.74,26.75,156.64,2.6,148.05,32.28,137.11,37.99,you
-46.76,22.09,13.39,27.26,156.03,2.68,147.75,32.25,137.01,38.07,you
-46.54,22.24,13.2,27.47,155.71,2.71,147.13,32.04,136.54,38.02,you
-47.1,22.06,12.08,27.87,156.03,3.08,147.11,32.17,136.53,38.13,you
-47.72,21.92,11.49,28.14,156.54,3.22,147.25,32.07,136.54,37.96,you
-47.97,21.77,11.34,28.09,156.86,3.15,147.51,32.08,136.64,37.88,you
-47.68,21.6,11.68,27.85,156.69,3.04,147.39,32.26,136.52,38.09,you
-47.6,21.59,11.86,27.89,156.73,2.9,147.58,32.22,136.68,38.04,you
-47.47,21.42,11.85,27.65,156.75,2.42,147.61,31.84,136.68,37.72,you
-47.36,21.31,12.1,27.58,156.76,2.16,147.64,31.64,136.7,37.46,you
-47.4,21.6,12.15,28.07,156.63,2.28,147.56,31.75,136.66,37.53,you
-47.59,21.69,12.04,28.44,156.75,2.16,147.44,31.59,136.51,37.44,you
-47.68,21.41,12.05,28.61,156.8,1.96,147.26,31.41,136.29,37.3,you
-47.62,21.38,11.98,28.94,156.79,2.16,147.2,31.37,136.2,37.31,you
-47.7,21.39,12.09,28.88,156.9,1.86,147.34,30.97,136.32,36.89,you
-47.6,21.3,12.4,28.74,157.0,1.49,147.51,30.59,136.54,36.5,you
-47.44,21.58,13.07,28.62,156.91,1.36,147.86,30.42,136.9,36.25,you
-47.4,21.67,13.73,28.74,156.95,1.23,147.87,30.22,136.84,35.98,you
-47.63,21.4,13.56,28.57,157.2,1.02,148.01,30.07,136.91,35.87,you
-47.54,21.31,14.06,28.24,157.01,0.56,148.03,29.74,137.03,35.63,you
-47.46,21.05,14.28,27.81,157.0,0.08,148.13,29.47,137.32,35.53,you
