1 roll,1 pitch,2 roll,2 pitch,3 roll,3 pitch,4 roll,4 pitch,5 roll,5 pitch,result
-30.49,-32.45,3.74,-66.31,47.6,-57.07,65.7,43.24,71.35,48.46,victory
-30.63,-32.39,3.65,-65.82,47.4,-56.81,65.97,43.2,71.56,48.37,victory
-30.53,-32.32,3.93,-66.07,47.59,-56.85,65.96,43.23,71.59,48.49,victory
-30.51,-32.45,3.97,-66.13,47.57,-56.65,65.89,43.31,71.63,48.56,victory
-30.62,-32.5,4.06,-65.96,47.58,-56.49,66.01,43.4,71.77,48.6,victory
-30.62,-32.61,4.02,-65.83,47.4,-56.44,65.94,43.49,71.67,48.64,victory
-30.78,-32.72,3.63,-65.6,47.02,-56.3,66.06,43.62,71.74,48.77,victory
-30.8,-32.66,3.79,-65.38,47.29,-55.99,66.13,43.69,71.83,48.82,victory
-30.62,-32.61,4.38,-65.42,47.98,-55.92,66.17,43.73,71.91,48.87,victory
-30.33,-32.7,4.73,-65.83,48.76,-55.83,66.06,43.71,71.92,48.99,victory
-30.28,-32.74,4.66,-66.06,49.09,-55.96,65.9,43.64,71.9,48.98,victory
-30.28,-32.63,4.75,-66.24,49.14,-56.11,65.9,43.55,71.88,48.84,victory
-30.33,-32.65,4.03,-65.76,48.7,-56.03,65.98,43.6,71.95,48.8,victory
-30.54,-32.73,3.71,-65.5,48.47,-55.99,66.07,43.75,72.01,48.94,victory
-30.64,-32.76,3.52,-65.15,48.21,-55.91,66.15,43.81,71.98,48.93,victory
-30.71,-32.83,3.16,-64.99,47.83,-55.63,66.08,43.96,72.02,49.06,victory
-30.72,-32.8,2.87,-64.99,47.57,-55.44,66.27,43.99,72.18,49.11,victory
-30.66,-32.8,3.1,-65.23,47.76,-55.48,66.23,43.93,72.14,49.09,victory
-30.66,-32.77,3.93,-65.6,48.03,-55.61,66.16,43.7,72.06,48.9,victory
-30.67,-32.52,4.18,-65.29,48.5,-55.47,66.22,43.72,72.1,48.88,victory
-30.63,-32.51,3.81,-65.13,48.48,-55.4,66.44,43.94,72.33,49.11,victory
